"GEOID","B01001_001","B25001_001","B26001_001","receiptofssiorsnap","receiptofssiorsnapinfamilies","receiptofsnap","householdcashassistfoodorsnap","householdsnaponly","snapfamilyany","snapfamilysnap5p","householdreceiptoffoodstamps","householdw60psnap","householdw18msnap","householdmarriedsnap","householdmalehomesnap","householdfemalehomesnap","householdw1pdisabledsnap","percofsnapallocated","novehiclesavailable","lowaccesspopshare1","lowaccesspopshare10","lowaccesschildrenshare1","lowaccesschildrenshare10","lowaccessseniorsshare1","lowaccessseniorsshare10","lowaccesssnapshare1","lowaccesssnapshare10","groceryfoodstores","supercentersandfoodclubstores","conveniencestores","snapauthorizedfoodstores","fastfoodrestaurants","fullservicerestaurants","foodinsec","vlfoodsec","food_score","food_rnk","food_score1","food_score2","food_score3","food_score4","food_state_rnk","NAME"
"01021",45500,19702,401,24.1552511415525,22.9223744292237,75.8447488584475,14.594964110744,85.405035889256,12.5994035785288,25.172754195459,13.8657855759371,31.26540673788,43.3853738701726,38.5224274406332,14.7757255936675,46.7018469656992,46.1791290057519,2.66036231058448,0.720623823608497,84.5561001260123,1.08404760152664,25.3276024253447,20.8264916133475,13.0354479726101,17.0552950823717,6.72552980293939,5.77784793781151,5.190508778,1.0381007,34.257357953,43.8820432523203,22.8382386505,23.876340397,16.3,7.1,104.11,62.7741935483871,102.8,94.65,89.57,135.25,25.7575757575758,"Chilton County, Alabama"
"01023",12525,7164,146,30.8988764044944,30.8988764044944,69.1011235955056,17.6845767298029,82.3154232701971,18.7422166874222,40.1496259351621,16.6408967916506,36.8176538908246,47.9674796747967,31.3793103448276,3.44827586206897,65.1724137931034,58.4204413472706,3.55624275222265,1.94543828264758,88.9403530942211,24.3322471652435,22.7707387894501,22.0155451747771,17.4776880814058,16.0333980463221,10.3385638587369,12.0596625276184,2.879310338925,0,14.396551719675,13.9489185013518,5.758620690375,6.718390799175,16.3,7.1,123.04,87.4838709677419,120.44,91.77,107.45,135.25,77.2727272727273,"Choctaw County, Alabama"
"01025",22802,11727,371,46.969696969697,46.8282828282828,53.030303030303,22.5035494557501,77.4964505442499,22.261949567181,57.1428571428571,22.5035494557501,42.2712933753943,45.4258675078864,30.938292476754,14.792899408284,54.268808114962,48.7907465825447,4.38949361097965,2.37366003062787,79.166091064009,14.3906663198072,24.8609816861201,24.1163811252865,15.4855847223386,16.9292364355223,7.84976415714312,8.05638737247289,5.618562631942,1.872854218248,12.173552350206,34.2429237774916,23.41067761409,12.173552350206,16.3,7.1,135.74,94.7741935483871,134.48,94.68,100.7,135.25,84.8484848484848,"Clarke County, Alabama"
"01027",14188,7072,245,27.7285129604366,27.7285129604366,72.2714870395634,14.5533391153513,85.4466608846487,13.5633270321361,32.5714285714286,14.1890719861232,31.5403422982885,55.2567237163814,40.1446654611212,3.07414104882459,56.7811934900542,38.5085574572127,2.5498699045967,2.81844802342606,75.919914105003,7.02315102777104,22.4813191825036,22.0904205357677,16.3915065483132,17.6616706774629,6.01898535677757,5.5804365616835,3.174049223636,0,6.348098433084,11.852522380988,4.232065622056,8.464131244112,16.3,7.1,107.81,69.8064516129032,105.77,92.71,92.9,135.25,31.8181818181818,"Clay County, Alabama"
"01029",15254,6853,163,37.2107003306282,37.2107003306282,62.7892996693718,15.4214395623183,84.5785604376817,14.0189306728063,36.7614879649891,15.1820824072491,41.4414414414414,39.8648648648649,29.5620437956204,16.2408759124088,54.1970802919708,43.4684684684685,3.89810223969909,2.37293840457758,83.2132213248513,5.95416541858834,24.119101065636,23.845700797011,15.1558433044514,14.3586728234846,5.1928153947174,4.35794933992894,2.051233782948,0,12.307402682434,12.4557270693512,5.128084442116,2.051233782948,16.3,7.1,113.56,77.6774193548387,111.55,92.12,99.06,135.25,51.5151515151515,"Cleburne County, Alabama"
"01031",54231,24399,739,30.655423533921,30.0574932924492,69.344576466079,12.6126558005753,87.3873441994247,13.7667713388524,33.8912133891213,12.2818791946309,29.8985167837627,64.2857142857143,28.8522848034006,11.6896918172157,59.4580233793836,52.263856362217,2.01821668264621,1.57056705280056,67.2166173835867,4.87861805688367,24.0202255553427,24.4311179530935,13.5840970321496,16.7962296353716,4.81889723251218,5.57205607963479,7.41193352847,1.0588494288,30.706581807288,44.6053128735012,42.353905946697,32.824277085642,16.3,7.1,106.4,67.2903225806452,104.46,96.67,85.03,135.25,28.7878787878788,"Coffee County, Alabama"
"01033",57648,27887,451,30.7711058747055,29.7472982855286,69.2288941252945,16.2654333732502,83.7345666267498,16.1923899656447,30.2446256486286,15.8607589709708,41.2913303827128,49.5183545951575,24,5.79166666666667,70.2083333333333,48.607133558969,5.2814138828096,2.796875,66.6002803044532,1.85985364884902,22.3380344987998,20.9003017454748,16.7186315189511,17.4671230738111,3.98186999029456,4.25870029128732,8.489038618992,1.0611325008,47.750842109328,66.638972477064,56.23988072832,38.200673698992,16.3,7.1,110.12,73.2258064516129,107.32,98,102.17,135.25,39.3939393939394,"Colbert County, Alabama"
"01035",11411,6444,79,51.5401301518438,51.5401301518438,48.4598698481562,17.4028268551237,82.5971731448763,20.9003215434084,53.5117056856187,17.0273851590106,26.9779507133593,42.0233463035019,26.5845070422535,7.04225352112676,66.3732394366197,45.136186770428,4.57155477031802,0.918790752815649,76.6502626434955,26.3560770098689,20.9416101510637,19.4480767480618,19.1107674416059,21.2829465620395,7.29633440460963,7.47643207428218,0.911785856265,0,13.676787855386,14.4898682064855,6.382500993855,2.735357568795,16.3,7.1,131.74,92.9032258064516,129.73,92.82,110.14,135.25,83.3333333333333,"Conecuh County, Alabama"
"01037",10323,6042,337,32.4339839265212,32.4339839265212,67.5660160734788,13.7586288978815,86.2413711021185,15.4661791590494,30.9210526315789,13.6396096167579,43.630017452007,31.239092495637,42.822966507177,2.39234449760766,54.7846889952153,58.6387434554974,3.35634372768388,1.75801447776629,89.7068846776647,22.5867533623557,20.4268488372331,17.7372262383119,16.7101719900133,20.0895634295536,4.2574920179961,3.80950649948246,0.955037465208,0,7.640299752633,6.71945322670634,0.955037465208,0.955037465208,16.3,7.1,107.76,69.7741935483871,105.7,91.13,121.79,135.25,30.3030303030303,"Coosa County, Alabama"
"01039",37647,18676,643,34.2630440009618,34.2630440009618,65.7369559990382,14.5360469127285,85.4639530872715,15.241674496294,27.2923408845739,13.7564677474991,39.7191574724173,51.2036108324975,33.5766423357664,8.32116788321168,58.1021897810219,53.5105315947843,2.90444981027941,2.73147218316931,70.3647743294848,7.78339746706577,22.3152083022602,20.1671604465169,17.8274855999795,19.5994795863427,5.35007376616607,4.12801747869782,6.041887331301,1.006981956,34.237361581686,54.8925711743771,27.188493009678,19.13264323461,16.3,7.1,109.77,72.7096774193548,107.86,96.2,105.98,135.25,37.8787878787879,"Covington County, Alabama"
"01041",13144,6562,222,32.1618037135279,32.1618037135279,67.8381962864722,19.4679802955665,80.5320197044335,17.6470588235294,34.7305389221557,18.4039408866995,31.4775160599572,39.4004282655246,53.6779324055666,6.56063618290259,39.7614314115308,62.0985010706638,4.25615763546798,1.60821546211974,77.7764424443139,29.4875261669167,23.6561294730291,24.6513428849712,14.5713875290663,14.0975989769613,7.55046493555852,6.91065844415837,3.780542171928,0,6.61594880416,18.7938384639415,7.561084343856,5.670813264464,16.3,7.1,117.86,82.6774193548387,117,92.69,104.24,135.25,66.6666666666667,"Crenshaw County, Alabama"
"01043",89463,39538,1111,22.0591892564039,22.0591892564039,77.9408107435961,10.7865558868656,89.2134441131344,9.95852343425964,20.188679245283,10.3378397938801,34.612153458415,49.5659479137496,40.1307189542484,11.19825708061,48.6710239651416,61.327359283114,1.79775931447761,1.15148413510747,80.424389914318,1.33719976867678,23.5367359900771,23.1094855489047,15.046164950042,14.2850877881479,4.46450962957323,4.70692365929856,16.301171052771,2.1734856924,57.597470868234,80.0884206392364,68.464918206927,46.730023529541,16.3,7.1,95.25,45.741935483871,93.8,98.57,97.04,135.25,10.6060606060606,"Cullman County, Alabama"
"01045",49516,22910,870,37.2468931954462,36.994872686191,62.7531068045538,18.2609135515201,81.73908644848,19.4924842411508,44.3404255319149,17.5173251049623,33.092694195784,48.6861103089807,28.4835164835165,7.95604395604396,63.5604395604396,49.0903840600635,1.33036572411351,2.79133217902303,80.7217363779471,1.34629756726786,24.8676119218486,27.1936923657298,13.1126917476006,15.7218267361729,6.82789432615369,8.93822314051319,6.035101981696,1.0058482176,29.169659561692,51.6357480464255,35.204761493872,27.157958868116,16.3,7.1,122.82,87.258064516129,120.99,95.19,89.08,135.25,75.7575757575758,"Dale County, Alabama"
"01047",37536,18949,477,53.3812626376095,52.3590204448438,46.6187373623905,34.0685002594707,65.9314997405293,31.4308318264014,58.6776859504132,32.5116761805916,42.9968076616121,35.9936153232243,19.3139448173005,12.938105891126,67.7479492915734,55.1675977653631,4.34613388687078,3.86111722821699,54.5901147686613,9.65871574955123,25.1157229809901,23.1480630423602,14.3769530056851,18.4286784900547,10.1591225483276,13.3351272395386,7.492028624448,0.936504432,33.714128885088,41.7970674486805,23.412589517088,11.238042974208,16.3,7.1,158.84,98.9032258064516,157.85,97.32,104.85,135.25,92.4242424242424,"Dallas County, Alabama"
"01049",71946,30853,956,34.803050283814,34.4590333123101,65.196949716186,16.6499653125723,83.3500346874277,15.5497296411601,32.5779036827195,16.2491328143066,33.5863377609108,50.6404174573055,57.7729573391179,13.1959508315257,29.0310918293565,46.3472485768501,2.37030756185925,1.93803603483811,81.1345998360729,0,25.3245976376168,0,13.433681447503,0,6.96804219717698,0,16.164008102844,1.0102513428,50.512525267428,82.2929821131853,40.410020185164,32.328016205688,16.3,7.1,109.35,72.0322580645161,110.6,96.92,79.24,135.25,36.3636363636364,"DeKalb County, Alabama"
"01051",88669,37085,4311,20.9766233766234,20.2545454545455,79.0233766233766,11.1377540041194,88.8622459958806,11.9270306707112,23.319801533604,10.799594208245,24.1389126103046,57.1021918588101,26.497277676951,6.78765880217786,66.7150635208711,52.7184742385426,1.49712564173507,1.79639194931427,82.5315636827241,0.0288108612323992,23.0797464345136,30.8877446946844,11.9876031093597,11.7127696849446,4.29813141951278,5.20690587034114,8.731560781202,2.1828889096,60.029480570269,72.5546339034652,42.566358919196,43.657803994679,16.3,7.1,97.44,50,94.66,97.68,81.47,135.25,16.6666666666667,"Elmore County, Alabama"
"01053",36695,16759,2535,34.3514193316565,34.2795544376572,65.6485806683435,16.2115640403724,83.7884359596276,16.5703749231715,30.9139784946237,15.6404037242782,39.91995997999,50.2751375687844,33.843797856049,1.76110260336907,64.3950995405819,56.3781890945473,1.95602847977467,3.70487650411653,69.0538157864845,5.54813891314681,21.5073781926426,22.6471315098441,14.2245859859678,15.0427701260424,5.74291137943022,5.05262263789146,3.916639981015,1.9583204125,29.37479987596,41.2382278064109,27.416479867105,18.604039918995,16.3,7.1,113.49,77.5483870967742,111.53,96.51,100.51,135.25,50,"Escambia County, Alabama"
"01055",103208,47487,1497,36.3368590172714,36.243138304994,63.6631409827286,16.570480081716,83.429519918284,16.5031916549899,38.0204241948154,15.6179775280899,31.4257684761282,49.345977763244,33.5662590466683,7.9361118043424,58.4976291489893,44.4898626553303,3.22522982635342,1.13171144887299,71.1073872897398,0,22.7593396316567,0,16.1315397639427,0,4.62744415378532,0,14.065689275792,2.0093875144,70.328446585376,108.978327088706,85.39882796704,58.27214141812,16.3,7.1,110.38,73.5161290322581,110.31,100.59,86.18,135.25,40.9090909090909,"Etowah County, Alabama"
"01057",16173,7798,311,37.4565469293163,37.3117033603708,62.5434530706837,17.7987109568666,82.2012890431334,17.9399560654137,30.4597701149425,17.7326061807966,43.6160298229264,44.9207828518173,39.671682626539,7.25034199726402,53.077975376197,64.7716682199441,5.60237977193852,2.26251871568791,71.8278633487338,0.946361223909201,21.7634609890454,22.734025293772,17.7152551386985,13.930342776273,7.21739685402352,9.76254253096027,3.911718468195,0.9779295564,7.82343693639,13.7492105902356,12.713085009504,8.801366557482,16.3,7.1,121.29,86.1612903225806,119.24,94.01,110.24,135.25,71.2121212121212,"Fayette County, Alabama"
"01059",31978,13965,302,42.0436137071651,41.1713395638629,57.9563862928349,19.3823859225395,80.6176140774605,17.2971562744587,51.6239316239316,19.0804795997585,28.0741410488246,52.4864376130199,41.2808641975309,8.33333333333333,50.3858024691358,46.2025316455696,2.02708531010092,4.84101330526949,66.8414327876557,2.81973425070021,23.8976268419314,20.0996764774929,14.9376872817894,15.5422928000138,6.60836009629168,6.21592721058409,10.126991175688,1.0126984908,20.253982319398,33.5906916441765,17.215884992274,17.215884992274,16.3,7.1,124.53,88.6774193548387,123.65,95.67,88.78,135.25,78.7878787878788,"Franklin County, Alabama"
"01061",26726,12555,259,32.8257191201354,32.673434856176,67.1742808798646,17.2890995260664,82.7109004739336,16.8805528134255,29.8107255520505,16.9763033175355,41.42936906756,44.8911222780569,34.0696686491079,7.47663551401869,58.4536958368734,62.0882188721385,2.97630331753555,2.20953783833548,73.3911615754204,0.0309468030695953,22.5029216163353,21.2289609602871,16.111896151942,1.42572811310785,7.55967709062196,9.41252299161201,10.079197466814,0,15.118796186858,31.9479265230939,10.079197466814,19.150475184274,16.3,7.1,117.19,82,115.63,94.06,98.57,135.25,62.1212121212121,"Geneva County, Alabama"
"01063",7589,4258,119,63.0702836004932,62.3304562268804,36.9297163995068,30.4576885083964,69.5423114916036,28.5545722713864,90.1098901098901,30.1613434310174,64.7379912663755,37.6637554585153,11.2033195020747,4.35684647302905,84.4398340248963,53.056768558952,4.28054000658545,3.94973070017953,79.5271265040247,32.8475291116812,24.5917433058365,24.5350182640766,15.2592622833265,15.6091144783668,17.4511029720917,16.7443442413786,1.788171534763,0,11.623114987343,13.5138255302121,1.788171534763,1.788171534763,16.3,7.1,173.23,99.741935483871,171.14,92.41,117.46,135.25,98.4848484848485,"Greene County, Alabama"
"01065",14749,7514,205,44.9358059914408,44.9358059914408,55.0641940085592,27.9011008843169,72.0988991156831,18.7868852459016,41.1290322580645,26.3851290380798,53.6935704514364,26.6757865937073,42.2939068100358,13.7992831541219,43.9068100358423,57.8659370725034,6.69554232088071,2.67161410018553,82.5115689269033,15.1603096109697,24.645322943183,23.9542824399201,14.2423897807426,15.9830558695242,9.6954629835976,7.88143607819891,1.986798675652,0,11.92079208341,14.1893903591682,9.933993393009,3.973597366053,16.3,7.1,137.97,95.2258064516129,136.8,92.29,114.45,135.25,86.3636363636364,"Hale County, Alabama"
"01067",17450,9151,257,30.8835904628331,30.8835904628331,69.1164095371669,14.8862956313585,85.1137043686415,14.5287665099619,20.7547169811321,14.0035906642729,35.2564102564103,45.1923076923077,40.3973509933775,14.2384105960265,45.364238410596,54.9145299145299,4.77259126271694,2.66243619809629,77.4727227463333,1.39254840850993,22.1443307961279,24.3426944629919,17.2906381594191,14.3635323345617,7.13600609689226,8.01974898459308,2.0418909496,0,12.2513456627,12.8056900138022,13.2722911375,8.16756378095,16.3,7.1,110.74,74,108.66,92.86,102.79,135.25,42.4242424242424,"Henry County, Alabama"
"01069",107628,49774,1130,32.8670763260026,32.8145213454075,67.1329236739974,16.5848617928184,83.4151382071816,17.3829956010673,31.0979618671926,15.9860031469435,35.5810195387102,50.6096665197591,25.2261956053425,13.3132270573029,61.4605773373546,47.3189363890113,2.32967755571734,2.35776413682407,51.8404925568,0.696195547685674,24.2089123494167,25.6639418936962,13.9595636360249,13.6248364608272,4.6532428262983,5.81871608990227,17.563821714984,3.0994926696,73.354784803308,140.965250225212,119.847254061516,75.421116801432,16.3,7.1,111.73,75.3225806451613,110.85,104.66,89.86,135.25,46.969696969697,"Houston County, Alabama"
"01071",52839,24797,651,32.0627393762539,31.8438810869962,67.9372606237461,14.1555744359483,85.8444255640517,14.3728284762107,34.0450771055753,13.5514018691589,37.2344130964821,51.4803204458377,51.75983436853,5.53830227743271,42.7018633540373,56.670149773598,2.94062116492023,1.49678914586452,81.1261865725996,5.7213889015929,22.3695391499124,22.2995739306483,15.9992122429668,16.1434113425207,4.96591102336676,4.77277120132581,11.166958065285,1.0151798553,42.63747624927,50.1323614402127,32.48569618992,26.39462815431,16.3,7.1,107.92,70.0322580645161,106.85,95.74,100.84,135.25,33.3333333333333,"Jackson County, Alabama"
"01073",669744,309542,20468,31.3653879895765,30.9546863526185,68.6346120104235,14.5758262027213,85.4241737972787,16.1030940442705,26.2381089651196,13.9313750646125,34.3672423457812,47.9192803566185,24.7702022220446,8.48053712732795,66.7492606506274,47.1958999546219,3.83398224691441,2.45550822152327,46.7711059362893,0.676850628199364,24.1319033807982,14.0719886124472,13.3448476938193,10.1401554929544,5.96483559649134,1.82728414157042,108.621346994208,19.2878904816,465.955125492816,578.527202035204,719.74331973,397.939889067552,16.3,7.1,102.9,60.3870967741936,105.71,153.08,87.91,135.25,22.7272727272727,"Jefferson County, Alabama"
"01075",13809,7107,143,28.7520259319287,28.7520259319287,71.2479740680713,18.8490074192902,81.1509925807098,14.5772594752187,38.4615384615385,18.6284339282134,45.3175457481163,34.4456404736276,32.9243353783231,5.93047034764826,61.1451942740286,67.8148546824543,3.1481852817325,1.97745699031046,76.3978844487887,0.61210046787607,21.3360882466671,20.5741567429515,19.2539793904364,13.9578928506556,7.23825162511941,7.60278970933626,3.959853746763,0,8.909670947478,13.2023519288685,5.939780627049,6.929744067192,16.3,7.1,116.39,81,114.27,92.81,119.25,135.25,60.6060606060606,"Lamar County, Alabama"
"01077",95037,44801,2770,22.9845904298459,22.9845904298459,77.0154095701541,11.2515150733682,88.7484849266318,10.2779128180198,15.8864541832669,10.7718492921061,26.0234618146995,46.0138855638018,36.6504854368932,9.3042071197411,54.0453074433657,54.3452238448647,6.24854939783893,2.18571428571429,61.5337016979621,0.89307630724534,22.3548420086718,20.6269442877843,15.9008892372851,16.344988097772,3.7412442925573,4.72283991763248,19.559386490514,3.088322352,50.442628257618,95.5970601266508,73.090338905835,71.031456102354,16.3,7.1,95.9,47.0967741935484,93.75,101.53,96.9,135.25,13.6363636363636,"Lauderdale County, Alabama"
"01079",33182,15317,250,33.2317917474384,33.0656327887012,66.7682082525616,15.7930772156714,84.2069227843286,16.3638390368967,30.3614457831325,15.7474324838342,36.5217391304348,50.5314009661836,59.3023255813954,6.15595075239398,34.5417236662107,62.6086956521739,4.34385697984024,1.01165143375427,89.3520019865439,6.44671430870066,23.3303009532016,24.7884347740838,13.8837237975069,14.851922443114,5.91240136687216,4.8444563113041,2.995486268988,0.998496153,19.969908526284,27.3596629247481,14.977431378122,14.977431378122,16.3,7.1,111.61,75.1612903225806,110.5,93.08,97.58,135.25,43.9393939393939,"Lawrence County, Alabama"
"01081",177663,77509,7306,20.4274711510274,19.9904058843909,79.5725288489726,10.8707170611091,89.1292829388909,11.0350621432631,17.7383037277958,10.4983515836571,34.081031823917,43.2496845646993,37.0113347212584,9.50728660652325,53.4813786722184,43.0674330576195,2.429942305428,2.12924915950691,55.1621531903074,0.56787899172973,25.6353340721223,26.2155108752445,9.89447234106881,10.9387053462515,4.24012528533396,4.07359786668268,20.114943033276,3.3524830437,88.282250216262,110.486940298508,162.0370416936,113.98467754389,16.3,7.1,93.01,41.5483870967742,92.42,105.67,81.63,135.25,6.06060606060606,"Lee County, Alabama"
"01083",107577,43487,3074,14.2534693195118,14.1615114529343,85.7465306804882,8.24317233452438,91.7568276654756,8.20798252721316,12.9691689008043,8.10324579595712,40.1480111008326,49.0286771507863,45.3386103781882,9.98240985048373,44.6789797713281,52.1739130434783,1.78656205492117,1.04622524374606,82.0428130041332,0.372929115083889,24.0967140178143,25.8297315525351,11.9717767544204,13.1040273407422,4.33735875847112,3.92046320571849,11.577378433266,1.1577329163,68.3065325196,77.3003379165696,60.20236768086,50.940464869701,16.3,7.1,86.07,26.3225806451613,84.63,97.82,90.81,135.25,3.03030303030303,"Limestone County, Alabama"
"01085",10008,4827,162,59.8453842655753,59.6634834015462,40.1546157344247,27.0608026916607,72.9391973083393,29.5463510848126,72.3849372384937,26.9646719538572,48.1283422459893,39.3048128342246,21.6577540106952,3.34224598930481,75,57.1301247771836,3.77313145878395,2.82373074729036,94.3073634196191,39.0335241677248,24.5252729926393,26.5462781928138,14.3252064375258,13.1723879054882,12.4509405801775,11.7915500564476,1.954496627424,0,8.795234843424,13.1605795950775,0.977248313712,1.954496627424,16.3,7.1,159.01,98.9677419354839,156.98,90.89,109.44,135.25,93.9393939393939,"Lowndes County, Alabama"
"01087",18951,9664,2563,49.9655172413793,49.9655172413793,50.0344827586207,22.2766046706754,77.7233953293246,26.9083053288526,33.8582677165354,22.1087959725912,48.640101201771,41.808981657179,22.7927927927928,10,67.2072072072072,40.7969639468691,4.48888267375192,2.24527717559616,82.5578909879916,10.2616043242021,21.3329864029745,23.667758594071,14.4380241400505,14.2356242610048,9.27044003340897,8.85701601319347,3.974622490344,0,12.917523074667,18.1881098373767,8.942900584323,2.980966867758,16.3,7.1,138.07,95.258064516129,135.91,92.43,104.33,135.25,87.8787878787879,"Macon County, Alabama"
